COUNTRY,TITLE,DESC,DATE,SECTOR,THTYPE,NOTE,NOTE2,YEAR,,,,
US,UConn Discloses Data Breach at School of Engineering,"The University is responding to a criminal cyberintrusion through which hackers apparently originating in China gained access to‘_servers at UConn_„_s School of Engineering. UConn has implemented a combination of measures intended to further protect the University from cyberattack, and to assist individuals and research partners whose data may have been exposed. UConn IT security professionals, <a href='https://www.databreaches.net/uconn-discloses-data-breach-at-school-of-engineering-that-began-in-2013/' class='excerpt-more'>[...]</a>","Fri, 31 Jul 2015 16:57:24 +0000",Education Sector,Hack,,,2015,,,,
US,Stolen Consumer Data Is a Smaller Problem Than It Seems?,"Nathaniel Popper suggests stolen consumer data is not as big a problem or threat as it may seem, and the impact on consumers‘_is somewhat declining over time. Read his article in the New York Times: ‘_Stolen Consumer Data Is a Smaller Problem Than It Seems. While I agree with him that there&#8217;s been a lot <a href='https://www.databreaches.net/stolen-consumer-data-is-a-smaller-problem-than-it-seems/' class='excerpt-more'>[...]</a>","Fri, 31 Jul 2015 16:20:25 +0000",Commentaries and Analyses,,,,2015,,,,
Non-US,"Hacker steals Bitdefender customer log-in credentials, attempts blackmail","Lucian Constantin reports: A hacker extracted customer log-in credentials from a server owned by Bitdefender that hosted the cloud-based management dashboards for its small and medium-size business clients. The antivirus company confirmed the security breach but said in an emailed statement that the attack affected less than 1 percent of its SMB customers, whose passwords <a href='https://www.databreaches.net/hacker-steals-bitdefender-customer-log-in-credentials-attempts-blackmail/' class='excerpt-more'>[...]</a>","Fri, 31 Jul 2015 15:31:10 +0000",Business Sector,Hack,,,2015,,,,
Non-US,PagerDuty hacked _„_ and finally comes clean 21 days later. Cheers,"Alexander J. Martin reports: Why not celebrate SysAdmin Day by worrying about a data breach at incident management peddler PagerDuty? An attacker managed to get into the company&#8217;s systems on 9 July, and a belated 21 days later the company did the decent thing and informed its customers about the incident. &#8216;Fessing up to the <a href='https://www.databreaches.net/pagerduty-hacked-and-finally-comes-clean-21-days-later-cheers/' class='excerpt-more'>[...]</a>","Fri, 31 Jul 2015 13:52:18 +0000",Business Sector,Hack,,,2015,,,,
US,Lawsuit filed in Medical Informatics Engineering data breach (updated),"Sherry Slater reports: The ink was barely dry on patient notification letters when Medical Informatics Engineering Inc. was named the defendant in a lawsuit alleging that negligence contributed to the local company_„_s May data breach. James Young, a patient whose medical information was compromised, filed the paperwork Wednesday in US. District Court in Fort Wayne. <a href='https://www.databreaches.net/lawsuit-filed-in-medical-informatics-engineering-data-breach/' class='excerpt-more'>[...]</a>","Fri, 31 Jul 2015 12:42:58 +0000",Business Sector,Health Data,,,2015,,,,
Non-US,"Ca: Hospital clerk pleads guilty to stealing, selling patient records","An update from Marco Chown Oved on the Rouge Valley Hospital insider breach reported last year: A former Rouge Valley Hospital clerk has pleaded guilty to stealing thousands of patient records and selling them to financial brokers over the course of more than a decade. Shaida Bandali, 61, who worked at Rouge Valley from 1995-2014, <a href='https://www.databreaches.net/ca-hospital-clerk-pleads-guilty-to-stealing-selling-patient-records/' class='excerpt-more'>[...]</a>","Tue, 01 Sep 2015 02:00:03 +0000",Health Data,Insider,,,2015,,,,
US,Minnesota blames faulty web portal for breach of 18 residents_„_ driver_„_s license information,AP reports: Minnesota officials say driver&#8217;s license data on 18 residents was accessed after a password-protected portal was inadvertently opened online. The Department of Public Safety said Monday the breach happened when a server update accidentally removed the authentication process to access the state&#8217;s driver&#8217;s license database. Two individuals used the portal 55 times between <a href='https://www.databreaches.net/minnesota-blames-faulty-web-portal-for-breach-of-18-residents-drivers-license-information/' class='excerpt-more'>[...]</a>,"Mon, 31 Aug 2015 17:14:29 +0000",Exposure,Government Sector,,,2015,,,,
US,BNY Mellon accused of leaking confidential client data,"A press release from‘_Novick &#38; Associates, P.C.: Another bizarre incident occurred in the ongoing litigation between the sons of renowned‘_East Hampton‘_sculptor‘_Norman Mercer‘_and BNY Mellon (BNYM), which is administering his estate, when the bank improperly turned over personal and financial information about its other trust account beneficiaries residing in the New York Tri-state area. In its <a href='https://www.databreaches.net/bny-mellon-accused-of-leaking-confidential-client-data/' class='excerpt-more'>[...]</a>","Mon, 31 Aug 2015 13:37:15 +0000",Exposure,Financial Sector,,,2015,,,,
US,"China and Russia are cross-indexing hacked data to target US. spies, officials say","Brian Bennett and W. J. Hennigan report: Foreign spy services, especially in China and Russia, are aggressively aggregating and cross-indexing hacked US. computer databases _„î including security clearance applications, airline records and medical insurance forms _„î to identify US. intelligence officers and agents, US. officials said. At least one clandestine network of American engineers and <a href='https://www.databreaches.net/china-and-russia-are-cross-indexing-hacked-data-to-target-u-s-spies-officials-say/' class='excerpt-more'>[...]</a>","Mon, 31 Aug 2015 11:41:06 +0000",Government Sector,,,,2015,,,,
US,"Russian-speaking hackers breach 97 websites, many of them dating ones","Jeremy Kirk reports: Russian-speaking hackers have breached 97 websites, mostly dating-related, and stolen login credentials, putting hundreds of thousands of users at risk. Many of the websites are niche dating ones similar to Ashley Madison, according to a list compiled by‘_Hold Security, a Wisconsin-based company that specializes in analyzing data breaches. A few are job-related <a href='https://www.databreaches.net/russian-speaking-hackers-breach-97-websites-many-of-them-dating-ones/' class='excerpt-more'>[...]</a>","Mon, 31 Aug 2015 11:32:49 +0000",Business Sector,Hack,,,2015,,,,
US,Cop_„_s suicide was NOT because of AshleyMadison data dump exposure,"A San Antonio police officer whose suicide had been tentatively linked to exposure in the Ashley Madison data dump was not a member of Ashley Madison, according to both those who examined the data dumps and his widow. His name was listed as a member by a web site that is anti-police, Cop Block. The <a href='https://www.databreaches.net/cops-suicide-was-not-because-of-ashleymadison-data-dump-exposure/' class='excerpt-more'>[...]</a>","Sun, 30 Aug 2015 15:23:19 +0000",Business Sector,,,,2015,,,,
Non-US,In: KSHEC website hacked; restored later,"Deepika K.C. writes: On Friday morning, those who tried logging into Karnataka State Higher Education Council (KSHEC) website were greeted by an unusual message. A caricature holding a glass with red liquid _„î as if offering a toast _„î was mocking at the visitors with these words: _„ñYour data belong to me_„ù. The hackers had <a href='https://www.databreaches.net/in-kshec-website-hacked-restored-later/' class='excerpt-more'>[...]</a>","Sun, 30 Aug 2015 15:07:15 +0000",Hack,Miscellaneous,,,2015,,,,
Non-US,Three Indian Army officers shared sensitive info on Facebook in exchange for sexually explicit chat,"The Indian Express reports: The Military Intelligence (MI) investigations over leakage of sensitive military information over Facebook by some serving Army officers has zeroed in on three officers of the rank of Colonel, Major and Lieutenant. These officers have been found to be giving out locations of Army units in exchange for sexually explicit conversation <a href='https://www.databreaches.net/three-indian-army-officers-shared-sensitive-info-on-facebook-in-exchange-for-sexually-explicit-chat/' class='excerpt-more'>[...]</a>","Sun, 30 Aug 2015 14:53:47 +0000",Exposure,Government Sector,,,2015,,,,
Non-US,Ola Cabs Accidentally Reveals Hundreds of Customers_„_ Data _„_ and Doesn_„_t Care? (update1),"Kunal Anand reports that a woman received hundreds of text messages with customer info and couldn&#8217;t get Ola Cabs to stop or to care: It turned out, Ola was sending me confirmation messages when other customers made a booking, in BANGALORE!&#8230;Hidden within the hashes I found mobile numbers, names and addresses&#8230;.Ola was sharing with me, <a href='https://www.databreaches.net/ola-cabs-accidentally-reveals-hundreds-of-customers-data-and-doesnt-care/' class='excerpt-more'>[...]</a>","Sun, 30 Aug 2015 11:57:35 +0000",Business Sector,Exposure,,,2015,,,,
US,Data pirate stole $360K in real-estate records: lawsuit,"Kathianne Boniello reports: Data pirates beware: A Manhattan real-estate company has you in its sights. Reis Services LLC, which runs a database of commercial properties in more than 7,000 neighborhoods across the country, wants a court to unmask the information thief who has been accessing its proprietary reports for free, according to a Manhattan federal <a href='https://www.databreaches.net/data-pirate-stole-360k-in-real-estate-records-lawsuit/' class='excerpt-more'>[...]</a>","Sun, 30 Aug 2015 11:49:31 +0000",Business Sector,Hack,,,2015,,,,
US,Watchdog: Top Secret Service official wanted information about Chaffetz made public,"Shades of J. Edgar‘_and dirty politics!‘_I&#8217;m classifying this as a privacy breach and also an infosec breach as these data were supposed to be protected.‘_ Carol D. Leonnig‘_and‘_Jerry Markon‘_report:‘_ The Secret Service_„_s assistant director urged that unflattering information the agency had in its files about a congressman critical of the service should be made public, <a href='https://www.databreaches.net/watchdog-top-secret-service-official-wanted-information-about-chaffetz-made-public/' class='excerpt-more'>[...]</a>","Wed, 30 Sep 2015 22:29:30 +0000",Government Sector,Insider,Of Note,,2015,,,,
